,src_drug,tar_drug,label
35076,DB00296,DB08873,46
35077,DB12332,DB08873,46
35078,DB01227,DB00254,46
35079,DB01268,DB00936,46
35080,DB00628,DB01601,46
35081,DB00869,DB00678,46
35082,DB00296,DB00420,46
35083,DB08901,DB00675,46
35084,DB00395,DB00220,46
35085,DB00812,DB00176,46
35086,DB01393,DB00203,46
35087,DB01215,DB00705,46
35088,DB00444,DB01026,46
35089,DB00749,DB05219,46
35090,DB09068,DB00243,46
35091,DB08893,DB09167,46
35092,DB00943,DB01156,46
35093,DB00622,DB01211,46
35094,DB00741,DB00283,46
35095,DB06605,DB00501,46
35096,DB01098,DB00199,46
35097,DB00592,DB01026,46
35098,DB11915,DB00472,46
35099,DB04871,DB00379,46
35100,DB00496,DB00196,46
35101,DB01235,DB00243,46
35102,DB00250,DB00622,46
35103,DB00367,DB09074,46
35104,DB00182,DB01104,46
35105,DB01392,DB01104,46
35106,DB01196,DB00196,46
35107,DB01175,DB00619,46
35108,DB00589,DB08873,46
35109,DB00261,DB00201,46
35110,DB00422,DB06697,46
35111,DB11614,DB00625,46
35112,DB01069,DB01012,46
35113,DB00296,DB00224,46
35114,DB00906,DB04855,46
35115,DB01392,DB01403,46
35116,DB00379,DB00215,46
35117,DB00622,DB00951,46
35118,DB12070,DB00477,46
35119,DB04572,DB00283,46
35120,DB00571,DB00208,46
35121,DB00374,DB00625,46
35122,DB01253,DB00661,46
35123,DB00471,DB01263,46
35124,DB06148,DB01242,46
35125,DB01229,DB00322,46
35126,DB01628,DB00343,46
35127,DB00906,DB00208,46
35128,DB00184,DB00379,46
35129,DB01179,DB00752,46
35130,DB00320,DB00263,46
35131,DB01426,DB00285,46
35132,DB01074,DB08865,46
35133,DB00327,DB01072,46
35134,DB00531,DB01124,46
35135,DB00296,DB00196,46
35136,DB06292,DB09198,46
35137,DB00503,DB04572,46
35138,DB09082,DB00208,46
35139,DB00623,DB00176,46
35140,DB00377,DB06595,46
35141,DB06268,DB00544,46
35142,DB00972,DB01029,46
35143,DB01206,DB00482,46
35144,DB00604,DB00343,46
35145,DB11828,DB00220,46
35146,DB00482,DB00622,46
35147,DB08907,DB08865,46
35148,DB01206,DB00951,46
35149,DB09183,DB00458,46
35150,DB01621,DB01156,46
35151,DB00674,DB00220,46
35152,DB00381,DB04868,46
35153,DB00612,DB00932,46
35154,DB11362,DB00582,46
35155,DB00736,DB00270,46
35156,DB01171,DB08893,46
35157,DB00912,DB00619,46
35158,DB00694,DB06636,46
35159,DB00277,DB00177,46
35160,DB00327,DB00715,46
35161,DB11614,DB09120,46
35162,DB00404,DB01263,46
35163,DB11614,DB00205,46
35164,DB01380,DB00320,46
35165,DB00343,DB01403,46
35166,DB08893,DB00283,46
35167,DB00193,DB08865,46
35168,DB11574,DB00091,46
35169,DB13874,DB01012,46
35170,DB01181,DB00398,46
35171,DB00835,DB00472,46
35172,DB01708,DB01263,46
35173,DB01098,DB01685,46
35174,DB05294,DB00254,46
35175,DB00540,DB01124,46
35176,DB01008,DB01072,46
35177,DB01002,DB00201,46
35178,DB04574,DB01118,46
35179,DB06770,DB00477,46
35180,DB00701,DB00440,46
35181,DB00625,DB00619,46
35182,DB00924,DB01026,46
35183,DB00755,DB00322,46
35184,DB01124,DB09120,46
35185,DB00575,DB01075,46
35186,DB00678,DB01188,46
35187,DB00379,DB09238,46
35188,DB00295,DB01685,46
35189,DB01016,DB00227,46
35190,DB00988,DB00503,46
35191,DB11613,DB06636,46
35192,DB01128,DB09065,46
35193,DB00530,DB00270,46
35194,DB06738,DB01149,46
35195,DB00396,DB00501,46
35196,DB01435,DB01149,46
35197,DB00328,DB00208,46
35198,DB00374,DB05219,46
35199,DB09291,DB01319,46
35200,DB00250,DB09238,46
35201,DB00788,DB00207,46
35202,DB00567,DB00908,46
35203,DB13874,DB09198,46
35204,DB00972,DB00544,46
35205,DB00960,DB00169,46
35206,DB00356,DB00203,46
35207,DB05109,DB00622,46
35208,DB01576,DB00224,46
35209,DB08875,DB00359,46
35210,DB01097,DB00238,46
35211,DB00444,DB01149,46
35212,DB00590,DB04855,46
35213,DB00836,DB01104,46
35214,DB00717,DB08873,46
35215,DB01577,DB00752,46
35216,DB01037,DB00263,46
35217,DB00482,DB00338,46
35218,DB00347,DB00213,46
35219,DB00396,DB01075,46
35220,DB09053,DB06708,46
35221,DB01589,DB00203,46
35222,DB00883,DB00176,46
35223,DB00347,DB00582,46
35224,DB00802,DB01264,46
35225,DB05676,DB00976,46
35226,DB00933,DB00215,46
35227,DB00396,DB09074,46
35228,DB00738,DB05219,46
35229,DB12332,DB00496,46
35230,DB00808,DB01601,46
35231,DB00215,DB01263,46
35232,DB01015,DB01601,46
35233,DB00889,DB00283,46
35234,DB08918,DB01241,46
35235,DB06626,DB09167,46
35236,DB00496,DB00243,46
35237,DB00836,DB00208,46
35238,DB01268,DB01211,46
35239,DB01194,DB00289,46
35240,DB00320,DB01149,46
35241,DB01067,DB01095,46
35242,DB00672,DB00338,46
35243,DB01268,DB06636,46
35244,DB00625,DB00246,46
35245,DB01559,DB01263,46
35246,DB00379,DB08918,46
35247,DB01236,DB00661,46
35248,DB00836,DB09054,46
35249,DB00758,DB00285,46
35250,DB00568,DB00482,46
35251,DB06595,DB00320,46
35252,DB06701,DB00268,46
35253,DB11613,DB01685,46
35254,DB06689,DB00184,46
35255,DB00321,DB05219,46
35256,DB11737,DB00285,46
35257,DB08828,DB09167,46
35258,DB00788,DB09198,46
35259,DB00835,DB01232,46
35260,DB00321,DB01095,46
35261,DB00250,DB04855,46
35262,DB08877,DB00246,46
35263,DB00724,DB00661,46
35264,DB01228,DB00238,46
35265,DB00396,DB00472,46
35266,DB01177,DB09291,46
35267,DB08896,DB00705,46
35268,DB00647,DB00246,46
35269,DB01015,DB09167,46
35270,DB00643,DB00976,46
35271,DB01261,DB01072,46
35272,DB06144,DB00502,46
35273,DB01296,DB00446,46
35274,DB00933,DB09291,46
35275,DB06626,DB06413,46
35276,DB00909,DB00343,46
35277,DB00531,DB00349,46
35278,DB01094,DB00207,46
35279,DB00898,DB00208,46
35280,DB06725,DB01685,46
35281,DB01621,DB09167,46
35282,DB00370,DB00091,46
35283,DB00637,DB06697,46
35284,DB00549,DB00619,46
35285,DB00699,DB01601,46
35286,DB01115,DB01026,46
35287,DB08868,DB00582,46
35288,DB00933,DB01075,46
35289,DB08906,DB01167,46
35290,DB01544,DB00715,46
35291,DB01115,DB00289,46
35292,DB00540,DB01015,46
35293,DB00655,DB00257,46
35294,DB00530,DB00477,46
35295,DB00734,DB01072,46
35296,DB04871,DB00338,46
35297,DB00637,DB00951,46
35298,DB00471,DB00091,46
35299,DB00297,DB00608,46
35300,DB06209,DB00745,46
35301,DB06742,DB01601,46
35302,DB00612,DB00363,46
35303,DB04871,DB00715,46
35304,DB00628,DB00203,46
35305,DB05246,DB06414,46
35306,DB00910,DB04855,46
35307,DB01126,DB00705,46
35308,DB01058,DB00446,46
35309,DB00268,DB00208,46
35310,DB00570,DB00715,46
35311,DB00977,DB01149,46
35312,DB01392,DB01167,46
35313,DB09078,DB12332,46
35314,DB00268,DB09241,46
35315,DB00297,DB00300,46
35316,DB00988,DB00715,46
35317,DB01138,DB00196,46
35318,DB08893,DB01149,46
35319,DB06016,DB09238,46
35320,DB00440,DB00188,46
35321,DB01466,DB00582,46
35322,DB01154,DB00622,46
35323,DB01179,DB00246,46
35324,DB09570,DB00619,46
35325,DB09183,DB01685,46
35326,DB00188,DB00300,46
35327,DB01426,DB01242,46
35328,DB09166,DB01171,46
35329,DB06148,DB00176,46
35330,DB01115,DB00468,46
35331,DB06697,DB06595,46
35332,DB04841,DB00907,46
35333,DB00296,DB00758,46
35334,DB01466,DB00482,46
35335,DB04946,DB00176,46
35336,DB00741,DB00208,46
35337,DB12267,DB00343,46
35338,DB08901,DB00227,46
35339,DB00370,DB00412,46
35340,DB00356,DB01075,46
35341,DB06770,DB00215,46
35342,DB00471,DB00196,46
35343,DB01110,DB01072,46
35344,DB00758,DB00678,46
35345,DB00619,DB05219,46
35346,DB00997,DB06636,46
35347,DB01223,DB00289,46
35348,DB00440,DB01129,46
35349,DB00250,DB00951,46
35350,DB00495,DB01124,46
35351,DB05381,DB01319,46
35352,DB00248,DB05521,46
35353,DB00444,DB00263,46
35354,DB00458,DB00758,46
35355,DB01200,DB00661,46
35356,DB01429,DB00679,46
35357,DB00866,DB01151,46
35358,DB01591,DB00877,46
35359,DB06654,DB01263,46
35360,DB00278,DB00188,46
35361,DB01435,DB00176,46
35362,DB01244,DB01012,46
35363,DB00889,DB06636,46
35364,DB00818,DB01149,46
35365,DB00748,DB00544,46
35366,DB09166,DB12332,46
35367,DB00433,DB01167,46
35368,DB06736,DB00205,46
35369,DB01065,DB00440,46
35370,DB12161,DB00477,46
35371,DB01544,DB00468,46
35372,DB00318,DB00220,46
35373,DB00932,DB09074,46
35374,DB01186,DB00614,46
35375,DB01235,DB00857,46
35376,DB00857,DB01232,46
35377,DB11613,DB00715,46
35378,DB11921,DB00254,46
35379,DB00857,DB05219,46
35380,DB05294,DB00661,46
35381,DB09048,DB00501,46
35382,DB00252,DB09167,46
35383,DB00708,DB00285,46
35384,DB00641,DB00320,46
35385,DB01196,DB00246,46
35386,DB08798,DB00313,46
35387,DB00675,DB00220,46
35388,DB01551,DB00582,46
35389,DB01435,DB00715,46
35390,DB00688,DB01264,46
35391,DB00495,DB01101,46
35392,DB00316,DB04855,46
35393,DB00379,DB01403,46
35394,DB00962,DB00091,46
35395,DB01074,DB00502,46
35396,DB00678,DB00246,46
35397,DB00426,DB00976,46
35398,DB00184,DB00333,46
35399,DB00422,DB01075,46
35400,DB00925,DB00188,46
35401,DB00835,DB06414,46
35402,DB01259,DB00745,46
35403,DB00245,DB01403,46
35404,DB01466,DB00264,46
35405,DB00748,DB00091,46
35406,DB06267,DB08865,46
35407,DB01621,DB00446,46
35408,DB01054,DB09054,46
35409,DB00567,DB01601,46
35410,DB00675,DB00091,46
35411,DB00748,DB00263,46
35412,DB00404,DB00661,46
35413,DB08906,DB01026,46
35414,DB06626,DB00263,46
35415,DB05294,DB01072,46
35416,DB00454,DB00338,46
35417,DB00869,DB00320,46
35418,DB00584,DB00285,46
35419,DB01624,DB00420,46
35420,DB00988,DB09118,46
35421,DB01186,DB01118,46
35422,DB00908,DB00177,46
35423,DB06739,DB00549,46
35424,DB04844,DB00176,46
35425,DB01407,DB00268,46
35426,DB01103,DB00199,46
35427,DB06414,DB00446,46
35428,DB06145,DB00208,46
35429,DB00604,DB06414,46
35430,DB01107,DB00458,46
35431,DB01065,DB00472,46
35432,DB01114,DB00270,46
35433,DB00755,DB00343,46
35434,DB00918,DB00625,46
35435,DB00564,DB00283,46
35436,DB01224,DB09119,46
35437,DB00347,DB05521,46
35438,DB00208,DB01167,46
35439,DB00612,DB01012,46
35440,DB04841,DB00679,46
35441,DB00829,DB01171,46
35442,DB00814,DB01211,46
35443,DB00482,DB00625,46
35444,DB00836,DB06636,46
35445,DB06803,DB05812,46
35446,DB01577,DB00715,46
35447,DB01138,DB01118,46
35448,DB01357,DB06595,46
35449,DB00808,DB00705,46
35450,DB00296,DB09291,46
35451,DB00530,DB06595,46
35452,DB00636,DB12332,46
35453,DB00889,DB00246,46
35454,DB00688,DB00203,46
35455,DB09082,DB00257,46
35456,DB09183,DB00224,46
35457,DB09101,DB01149,46
35458,DB06684,DB01156,46
35459,DB00818,DB00440,46
35460,DB01071,DB09238,46
35461,DB06145,DB09054,46
35462,DB01261,DB09074,46
35463,DB00960,DB01075,46
35464,DB06209,DB06636,46
35465,DB00602,DB00661,46
35466,DB00379,DB05521,46
35467,DB00521,DB04868,46
35468,DB01409,DB09074,46
35469,DB01037,DB04868,46
35470,DB00647,DB12332,46
35471,DB00869,DB00254,46
35472,DB08798,DB01097,46
35473,DB06701,DB01118,46
35474,DB00363,DB00277,46
35475,DB00679,DB00446,46
35476,DB01235,DB04855,46
35477,DB00316,DB00932,46
35478,DB00222,DB00091,46
35479,DB01357,DB00313,46
35480,DB00921,DB00270,46
35481,DB00270,DB00976,46
35482,DB01132,DB00661,46
35483,DB00665,DB00582,46
35484,DB00490,DB06636,46
35485,DB05381,DB00091,46
35486,DB00549,DB06636,46
35487,DB00835,DB04868,46
35488,DB06700,DB01118,46
35489,DB00277,DB01059,46
35490,DB00153,DB00320,46
35491,DB01228,DB00268,46
35492,DB00231,DB01259,46
35493,DB06148,DB00472,46
35494,DB00482,DB00243,46
35495,DB00324,DB00619,46
35496,DB04938,DB00091,46
35497,DB00543,DB00195,46
35498,DB06770,DB00678,46
35499,DB00377,DB00207,46
35500,DB00281,DB04868,46
35501,DB01181,DB00951,46
35502,DB00852,DB00907,46
35503,DB06772,DB01015,46
35504,DB00514,DB00997,46
35505,DB00852,DB00268,46
35506,DB01131,DB09054,46
35507,DB01424,DB00313,46
35508,DB00451,DB00270,46
35509,DB00799,DB01015,46
35510,DB00420,DB00246,46
35511,DB06712,DB12332,46
35512,DB00842,DB00199,46
35513,DB00788,DB00379,46
35514,DB04574,DB00215,46
35515,DB00409,DB00501,46
35516,DB00248,DB04868,46
35517,DB01628,DB01167,46
35518,DB01098,DB09054,46
35519,DB00374,DB09167,46
35520,DB00755,DB01259,46
35521,DB11581,DB00619,46
35522,DB00475,DB01232,46
35523,DB01136,DB08865,46
35524,DB00398,DB00196,46
35525,DB00612,DB00613,46
35526,DB00812,DB00205,46
35527,DB00475,DB09054,46
35528,DB00530,DB00333,46
35529,DB01409,DB08865,46
35530,DB00588,DB00203,46
35531,DB00744,DB00544,46
35532,DB00674,DB00188,46
35533,DB00401,DB00224,46
35534,DB06694,DB00976,46
35535,DB00482,DB01319,46
35536,DB00170,DB00951,46
35537,DB00475,DB00283,46
35538,DB11574,DB00203,46
35539,DB00333,DB00227,46
35540,DB00998,DB00805,46
35541,DB00327,DB00363,46
35542,DB12267,DB00176,46
35543,DB00773,DB09065,46
35544,DB01036,DB00338,46
35545,DB00852,DB00243,46
35546,DB00865,DB00257,46
35547,DB01253,DB00196,46
35548,DB01194,DB09074,46
35549,DB01216,DB00196,46
35550,DB11614,DB06636,46
35551,DB00921,DB00320,46
35552,DB00814,DB00270,46
35553,DB00446,DB00273,46
35554,DB06203,DB00468,46
35555,DB00337,DB00872,46
35556,DB00911,DB00091,46
35557,DB00946,DB00263,46
35558,DB00624,DB00213,46
35559,DB12026,DB01211,46
35560,DB06287,DB06636,46
35561,DB00582,DB00289,46
35562,DB00608,DB00857,46
35563,DB08922,DB00608,46
35564,DB12332,DB00281,46
35565,DB01384,DB00208,46
35566,DB00315,DB00208,46
35567,DB01060,DB00736,46
35568,DB00521,DB08893,46
35569,DB01559,DB00254,46
35570,DB00843,DB05521,46
35571,DB01071,DB00215,46
35572,DB09068,DB00343,46
35573,DB01179,DB00622,46
35574,DB01259,DB09074,46
35575,DB06769,DB00238,46
35576,DB01367,DB00207,46
35577,DB06144,DB00679,46
35578,DB00182,DB00857,46
35579,DB01229,DB00196,46
35580,DB00699,DB00169,46
35581,DB00514,DB08893,46
35582,DB06770,DB00207,46
35583,DB01173,DB00285,46
35584,DB00623,DB01156,46
35585,DB00425,DB01104,46
35586,DB06739,DB00243,46
35587,DB00277,DB01015,46
35588,DB06204,DB00188,46
35589,DB09082,DB01319,46
35590,DB01036,DB00476,46
35591,DB12070,DB00349,46
35592,DB00748,DB00705,46
35593,DB01009,DB01118,46
35594,DB01103,DB00227,46
35595,DB01227,DB01167,46
35596,DB00598,DB00243,46
35597,DB00469,DB00203,46
35598,DB00835,DB00359,46
35599,DB00959,DB00705,46
35600,DB01015,DB00254,46
35601,DB00987,DB00705,46
35602,DB00471,DB00257,46
35603,DB01431,DB01072,46
35604,DB01009,DB01685,46
35605,DB01002,DB09167,46
35606,DB00222,DB00622,46
35607,DB00608,DB00476,46
35608,DB06287,DB00582,46
35609,DB00988,DB01685,46
35610,DB09570,DB01319,46
35611,DB00864,DB01601,46
35612,DB01035,DB00246,46
35613,DB00420,DB06595,46
35614,DB00327,DB00501,46
35615,DB00934,DB00932,46
35616,DB01224,DB06414,46
35617,DB00245,DB00224,46
35618,DB01016,DB00169,46
35619,DB00620,DB00188,46
35620,DB01197,DB01118,46
35621,DB00327,DB00476,46
35622,DB00972,DB00224,46
35623,DB08828,DB12332,46
35624,DB09026,DB00196,46
35625,DB09555,DB01242,46
35626,DB01006,DB08865,46
35627,DB00482,DB00549,46
35628,DB01393,DB09074,46
35629,DB06144,DB12332,46
35630,DB00433,DB09074,46
35631,DB11574,DB00199,46
35632,DB00203,DB00951,46
35633,DB00546,DB00472,46
35634,DB01244,DB00195,46
35635,DB05541,DB00745,46
35636,DB01128,DB00224,46
35637,DB01466,DB01263,46
35638,DB00344,DB09291,46
35639,DB00620,DB00619,46
35640,DB00185,DB06708,46
35641,DB00641,DB01023,46
35642,DB00317,DB00661,46
35643,DB06414,DB00338,46
35644,DB00343,DB09477,46
35645,DB00731,DB00188,46
35646,DB04574,DB09074,46
35647,DB01409,DB06697,46
35648,DB01206,DB06708,46
35649,DB00773,DB00220,46
35650,DB08903,DB06636,46
35651,DB00748,DB01319,46
35652,DB01229,DB00246,46
35653,DB01171,DB09120,46
35654,DB06148,DB00715,46
35655,DB00268,DB09120,46
35656,DB01050,DB00205,46
35657,DB00726,DB00220,46
35658,DB00358,DB00257,46
35659,DB00972,DB00622,46
35660,DB01018,DB01319,46
35661,DB04871,DB09074,46
35662,DB01234,DB00176,46
35663,DB06144,DB00752,46
35664,DB06268,DB01015,46
35665,DB00497,DB01104,46
35666,DB00214,DB00622,46
35667,DB01118,DB09198,46
35668,DB00469,DB00227,46
35669,DB00960,DB08893,46
35670,DB01104,DB00224,46
35671,DB00924,DB00907,46
35672,DB00316,DB01601,46
35673,DB00904,DB09291,46
35674,DB00945,DB00582,46
35675,DB00921,DB01259,46
35676,DB01041,DB00338,46
35677,DB00988,DB00420,46
35678,DB01589,DB00283,46
35679,DB00748,DB00446,46
35680,DB00784,DB01129,46
35681,DB01062,DB04868,46
35682,DB00321,DB01232,46
35683,DB00865,DB00220,46
35684,DB00426,DB00343,46
35685,DB12161,DB06636,46
35686,DB00883,DB09074,46
35687,DB01175,DB00254,46
35688,DB00336,DB00502,46
35689,DB00379,DB06700,46
35690,DB01015,DB01211,46
35691,DB06228,DB00254,46
35692,DB00280,DB06636,46
35693,DB01175,DB00420,46
35694,DB00549,DB08816,46
35695,DB00361,DB00283,46
35696,DB01559,DB01104,46
35697,DB00883,DB12332,46
35698,DB09166,DB00343,46
35699,DB00180,DB09054,46
35700,DB00307,DB00176,46
35701,DB01114,DB00263,46
35702,DB09082,DB01026,46
35703,DB06148,DB00333,46
35704,DB08816,DB00263,46
35705,DB06155,DB08873,46
35706,DB01259,DB00270,46
35707,DB00395,DB00446,46
35708,DB01183,DB08880,46
35709,DB05351,DB01104,46
35710,DB01054,DB06636,46
35711,DB00736,DB00951,46
35712,DB01132,DB01167,46
35713,DB00924,DB01075,46
35714,DB01037,DB00091,46
35715,DB01181,DB01151,46
35716,DB01551,DB00246,46
35717,DB00307,DB09065,46
35718,DB11613,DB04868,46
35719,DB01118,DB00322,46
35720,DB01182,DB09120,46
35721,DB08901,DB01075,46
35722,DB00281,DB00544,46
35723,DB00783,DB04868,46
35724,DB00377,DB00379,46
35725,DB00619,DB00932,46
35726,DB00980,DB00283,46
35727,DB00863,DB00176,46
35728,DB01037,DB00997,46
35729,DB06772,DB08880,46
35730,DB00543,DB00349,46
35731,DB01069,DB00169,46
35732,DB00822,DB00203,46
35733,DB00458,DB00281,46
35734,DB01177,DB00503,46
35735,DB01015,DB00263,46
35736,DB01380,DB00263,46
35737,DB13874,DB01029,46
35738,DB00643,DB00254,46
35739,DB00731,DB00661,46
35740,DB08910,DB01167,46
35741,DB01104,DB00213,46
35742,DB00620,DB00091,46
35743,DB01595,DB08873,46
35744,DB01058,DB00582,46
35745,DB05541,DB01167,46
35746,DB08893,DB00176,46
35747,DB01098,DB00338,46
35748,DB05271,DB00188,46
35749,DB00898,DB04868,46
35750,DB01221,DB00705,46
35751,DB00641,DB00412,46
35752,DB00316,DB09198,46
35753,DB00440,DB00091,46
35754,DB08922,DB12332,46
35755,DB00757,DB09167,46
35756,DB00637,DB00715,46
35757,DB01186,DB09244,46
35758,DB00514,DB01118,46
35759,DB00338,DB01124,46
35760,DB00593,DB00184,46
35761,DB04930,DB00263,46
35762,DB00136,DB08865,46
35763,DB00814,DB01015,46
35764,DB06203,DB00243,46
35765,DB01065,DB00359,46
35766,DB00268,DB00619,46
35767,DB05541,DB00177,46
35768,DB00755,DB00203,46
35769,DB00590,DB06413,46
35770,DB08931,DB00482,46
35771,DB00367,DB04868,46
35772,DB13874,DB06595,46
35773,DB01129,DB00625,46
35774,DB00608,DB00176,46
35775,DB00297,DB00349,46
35776,DB01223,DB09198,46
35777,DB00499,DB00582,46
35778,DB11915,DB00176,46
35779,DB00598,DB00502,46
35780,DB00296,DB00199,46
35781,DB01065,DB00220,46
35782,DB00906,DB04868,46
35783,DB00444,DB01264,46
35784,DB06148,DB00502,46
35785,DB00773,DB00582,46
35786,DB09297,DB01211,46
35787,DB00315,DB00805,46
35788,DB01009,DB00625,46
35789,DB00757,DB00283,46
35790,DB00412,DB00398,46
35791,DB00688,DB00320,46
35792,DB06769,DB00208,46
35793,DB00294,DB00285,46
35794,DB00918,DB09167,46
35795,DB06710,DB00758,46
35796,DB12483,DB01211,46
35797,DB01559,DB00283,46
35798,DB01544,DB09198,46
35799,DB08816,DB00188,46
35800,DB06217,DB00501,46
35801,DB00531,DB00477,46
35802,DB00390,DB09054,46
35803,DB01283,DB01095,46
35804,DB08893,DB00289,46
35805,DB01223,DB00254,46
35806,DB00379,DB01072,46
35807,DB01009,DB00398,46
35808,DB00490,DB05521,46
35809,DB00617,DB08816,46
35810,DB01589,DB01072,46
35811,DB01002,DB00300,46
35812,DB01242,DB00501,46
35813,DB00239,DB05812,46
35814,DB00912,DB12332,46
35815,DB01132,DB01129,46
35816,DB00674,DB00176,46
35817,DB00783,DB00203,46
35818,DB00564,DB01104,46
35819,DB00472,DB09074,46
35820,DB00546,DB00203,46
35821,DB01256,DB09074,46
35822,DB01551,DB08865,46
35823,DB00904,DB00907,46
35824,DB01268,DB00793,46
35825,DB00675,DB09120,46
35826,DB00997,DB00176,46
35827,DB00835,DB09167,46
35828,DB00835,DB00420,46
35829,DB01128,DB00976,46
35830,DB00731,DB00625,46
35831,DB00751,DB00908,46
35832,DB04841,DB00205,46
35833,DB00412,DB01015,46
35834,DB00433,DB00622,46
35835,DB01171,DB01029,46
35836,DB01029,DB00224,46
35837,DB05351,DB05521,46
35838,DB00925,DB04855,46
35839,DB04898,DB00398,46
35840,DB00655,DB00359,46
35841,DB01023,DB00582,46
35842,DB06155,DB01601,46
35843,DB00592,DB04871,46
35844,DB00590,DB00273,46
35845,DB06712,DB01026,46
35846,DB00678,DB00188,46
35847,DB06725,DB01241,46
35848,DB08918,DB12332,46
35849,DB00904,DB01101,46
35850,DB00347,DB04868,46
35851,DB01087,DB00203,46
35852,DB01151,DB00208,46
35853,DB09396,DB00289,46
35854,DB06148,DB01601,46
35855,DB08828,DB00283,46
35856,DB00444,DB00224,46
35857,DB00714,DB09241,46
35858,DB00455,DB01151,46
35859,DB01410,DB00220,46
35860,DB01426,DB00257,46
35861,DB00590,DB01151,46
35862,DB01558,DB00257,46
35863,DB00433,DB09167,46
35864,DB01241,DB08873,46
35865,DB05521,DB00176,46
35866,DB00184,DB04572,46
35867,DB00195,DB00458,46
35868,DB00568,DB01118,46
35869,DB00918,DB01015,46
35870,DB00898,DB00263,46
35871,DB01018,DB00501,46
35872,DB00496,DB00661,46
35873,DB00624,DB00549,46
35874,DB01591,DB01211,46
35875,DB00636,DB09074,46
35876,DB00185,DB08873,46
35877,DB00297,DB00496,46
35878,DB00567,DB01403,46
35879,DB00530,DB00907,46
35880,DB00554,DB01241,46
35881,DB00730,DB00281,46
35882,DB00794,DB09120,46
35883,DB01103,DB06636,46
35884,DB12161,DB06708,46
35885,DB09570,DB00745,46
35886,DB01159,DB00544,46
35887,DB00836,DB00420,46
35888,DB01544,DB00184,46
35889,DB00262,DB00208,46
35890,DB00185,DB01167,46
35891,DB09183,DB00503,46
35892,DB00972,DB09291,46
35893,DB00266,DB00091,46
35894,DB01628,DB09291,46
35895,DB00571,DB00752,46
35896,DB08883,DB01211,46
35897,DB01424,DB00169,46
35898,DB09570,DB09039,46
35899,DB01409,DB00420,46
35900,DB00318,DB01149,46
35901,DB01074,DB00215,46
35902,DB00661,DB05265,46
35903,DB00328,DB01097,46
35904,DB01183,DB01023,46
35905,DB01409,DB00679,46
35906,DB01020,DB00227,46
35907,DB04938,DB00736,46
35908,DB00213,DB01211,46
35909,DB00655,DB09065,46
35910,DB00250,DB01097,46
35911,DB01708,DB01149,46
35912,DB00440,DB09167,46
35913,DB01221,DB01259,46
35914,DB06772,DB06636,46
35915,DB01036,DB00205,46
35916,DB00836,DB00675,46
35917,DB00343,DB00446,46
35918,DB00914,DB06708,46
35919,DB01015,DB09198,46
35920,DB08903,DB00661,46
35921,DB01020,DB00976,46
35922,DB00956,DB09238,46
35923,DB00843,DB00349,46
35924,DB06217,DB00208,46
35925,DB00584,DB12332,46
35926,DB01006,DB00208,46
35927,DB00402,DB08880,46
35928,DB00238,DB00752,46
35929,DB08893,DB01104,46
35930,DB00472,DB00857,46
35931,DB01196,DB00289,46
35932,DB01006,DB01211,46
35933,DB01036,DB01242,46
35934,DB00402,DB01263,46
35935,DB01085,DB00289,46
35936,DB00169,DB00246,46
35937,DB01028,DB00907,46
35938,DB01018,DB09198,46
35939,DB00153,DB01232,46
35940,DB06770,DB00220,46
35941,DB06605,DB00169,46
35942,DB00338,DB01029,46
35943,DB00593,DB00661,46
